id_title;title;commentCount;dislikeCount;likeCount;viewCount;commentators_uniq;comments_obscene_cnt;video_age
405;#КокаПелла - Новогодние песни акапелльно (New Year's hits - acapella by Клава Кока);2235;1057;44696;661565;955;12;448
406;#КокаПелла - Розовое вино / Элджей & Feduk (acapella cover by Клава Кока);20142;10233;301546;6291417;948;14;493
407;#КокаПелла - Тролль / Время и Стекло (acapella cover by Клава Кока);11136;4784;140462;2501595;929;6;465
408;#КокаПелла - Улети / T-Fest (acapella cover by Клава Кока);11707;2828;150070;2447100;936;9;486
409;#КокаПелла - Цвет настроения синий / acapella cover by Клава Кока;4398;2808;109926;1602976;942;17;311
410;#КокаПелла: Клава Кока - Крутишь (acapella);1519;250;14815;220148;674;5;114
411;#Кокареку: Марьяна Ро - МЕГА-ЗВЕЗДА (chicken cover);14941;8755;163255;2263330;957;22;434
412;"#Маши ""Тут тебя жду тебя я"" ТИЗЕР";1;1;52;2783;1;0;888
413;#НеМодные. Вечеринка 18 апреля. Москва;21;18;269;8274;20;0;328
414;#ПарКультуры - Василий Вакуленко;214;646;1462;81230;;;1004
415;#РукиВверхСтрана: Архангельск 2017;26;41;536;26667;26;0;447
416;#РукиВверхСтрана: Архангельск 2018;59;21;594;17380;43;0;84
417;#РукиВверхСтрана: Астрахань;26;7;387;8405;26;0;517
418;"#ХеллоуПипл - 5 серия (репортаж со съемок клипа ""Хьюстон"")";4;0;108;6293;4;0;1186
419;#ЩедрыйВторник — Международный день благотворительности/Алексей Кортнев;6;1;112;1072;6;0;472
420;#ЭТОМОЕ (Участники конкурса);586;303;7971;269284;422;12;438
421;#ЯНАРУТВ;2;62;260;15072;1;0;1360
422;#спокойненько потрясли Владивосток;26;7;514;13780;;;679
423;#тамада (Караоке версия);0;8;86;6630;;;622
424;#тамада (Сингл);19;1733;8023;482533;8;0;622
425;#яШураБи2: тур Би-2 по солнечному Кавказу!;20;5;285;10174;17;0;659
426;(4) План Ломоносова - Осенний тур - 2014;0;0;6;1175;;;1604
427;(Караоке) Круг Михаил - Владимирский централ;1;1;11;2420;1;1;1576
428;*ЗАЧЕМ КАССИР НАЖАЛ ТЫ КНОПКУ...*/МИХАИЛ ШУФУТИНСКИЙ/.........;6;2;33;8091;5;1;692
429;*Здравствуй Мама* Михаил Круг;9;11;227;68048;6;0;1241
430;-140;2;15;134;11343;2;0;412
431;-Игорь Николаев - Мельница (аудио);0;0;4;854;;;1780
432;. Руки Вверх! – Доброй, нежной, ласковой @ Crocus City Hall, 07.11.15;27;14;385;65570;18;0;750
433;...;0;1;37;3572;;;1497
434;0;0;10;36;2789;;;379
435;01 A'Studio – Ангел (аудио);0;3;21;14782;;;1871
436;01 A'Studio – Девочка танго (аудио);3;0;30;5409;3;0;1869
437;01 A'Studio – Джулия (аудио);0;6;112;41872;;;1868
438;01 A'Studio – Джулия (аудио);0;0;7;990;;;1868
439;01 A'Studio – Меня не проведёшь (аудио);1;1;9;2019;1;0;1868
440;01 A'Studio – Ночь подруга Remix (аудио);1;2;15;5159;1;0;1869
441;01 A'Studio – Снег в пустыне (аудио);0;3;27;6551;;;1869
442;01 A'Studio – Такие дела (аудио);0;2;15;3146;;;1868
443;01 A'Studio – Эти тёплые летние дни (аудио);25;12;323;72927;22;0;1868
444;01 Несчастный случай ― Машенька;0;1;2;457;;;1976
445;01 Юлия Проскурякова - Как я могла жить без тебя (Аудио);5;11;58;12803;5;0;1903
446;"01.01.2011 - Первый Канал ""Оливье Шоу""";13;6;57;9234;13;0;2984
447;02 A'Studio – Бегу к тебе (аудио);0;0;1;1039;;;1871
448;02 A'Studio – Белая река (аудио);1;1;29;5235;1;0;1868
449;02 A'Studio – Будь осторожна (аудио);2;1;22;2444;1;0;1868
450;02 A'Studio – Вчера (аудио);4;2;66;8089;3;0;1869
451;02 A'Studio – Ди ги дай (аудио);6;0;48;3734;5;0;1868
452;02 A'Studio – Лето в слезах (аудио);11;1;53;4989;8;0;1869
453;02 A'Studio – Незнакомка (аудио);4;4;41;5267;4;0;1868
454;02 A'Studio – Погибаю (аудио);2;0;20;4495;;;1868
455;02 A'Studio – Улетаю (аудио);0;4;28;4893;;;1869
456;02 Несчастный случай ― Уголочек неба;0;1;2;282;;;1976
457;02 Юлия Проскурякова - Ты мое счастье (Аудио);3;7;56;11400;3;0;1903
458;03 A'Studio – Белые ночи любви (аудио);1;0;9;2061;1;0;1869
459;03 A'Studio – Был мой сон (аудио);4;0;54;7026;4;0;1868
460;03 A'Studio – Был мой сон (аудио);0;0;17;1173;4;0;1868
461;03 A'Studio – В райском саду (аудио);0;0;5;1576;;;1869
462;03 A'Studio – Душа (аудио);0;0;5;1046;;;1871
463;03 A'Studio – Колыбельная (аудио);8;1;35;2991;5;0;1868
464;03 A'Studio – Отпусти (аудио);0;1;20;4904;;;1868
465;03 A'Studio – Солдат любви (аудио);1;0;34;5999;1;0;1868
466;03 A'Studio – Художник (аудио);8;4;89;11689;6;0;1869
467;03 Юлия Проскурякова - Голос (Аудио);10;9;89;11462;6;0;1903
468;04 A'Studio – S O S Remix (аудио);2;4;47;5733;2;0;1868
469;04 A'Studio – Грешная страсть (аудио);3;7;96;18951;2;0;1869
470;04 A'Studio – Ещё люблю (аудио);0;1;16;2914;;;1871
471;04 A'Studio – Освободи сердце мое (аудио);3;0;37;3886;3;0;1869
472;04 A'Studio – Серенада (аудио);7;3;46;5298;6;0;1868
473;04 A'Studio – Скажи мне да (аудио);0;0;8;2231;;;1868
474;04 A'Studio – Сновидения (аудио);0;0;3;718;;;1869
475;04 Юлия Проскурякова - Хочу не разлюбить (Аудио);7;10;26;5916;6;0;1903
476;04. PHARAOH & BOULEVARD DEPO x White Punk - ZATOICHI;1;1;19;843;1;0;460
477;05 A'Studio – My world Natasha Baccardi & Denis Rublev RADIO MIX (аудио);0;0;3;1342;;;1869
478;05 A'Studio – Белая река (аудио);0;0;17;2370;;;1868
479;05 A'Studio – Нелюбимая (аудио);1;5;82;23919;;;1869
480;05 A'Studio – Неразлучная моя Кимасым;12;0;61;3927;11;0;1868
481;05 A'Studio – Осень (аудио);11;4;85;13383;4;0;1868
482;05 A'Studio – Осень (аудио);0;0;5;473;4;0;1869
483;05 A'Studio – Полнолуние (аудио);1;1;20;4342;1;0;1868
484;05 A'Studio – Сердце между двух огней (аудио);0;2;36;7198;;;1871
485;05 A'Studio – Стань моей молитвой (аудио);2;2;34;5450;2;0;1869
486;05 Юлия Проскурякова - Ты любишь (Аудио);6;6;44;8828;3;0;1903
487;06 A'Studio – You Appreciate (аудио);0;0;8;950;;;1869
488;06 A'Studio – Корабли любви (аудио);11;8;169;37364;10;0;1869
489;06 A'Studio – Кто ждёт совета (аудио);1;0;8;905;;;1868
490;06 A'Studio – Любовь река (аудио);0;2;53;7680;;;1868
491;06 A'Studio – Мальчик пинг понг (аудио);5;1;34;11553;4;0;1868
492;06 A'Studio – Мальчик пинг понг (аудио);0;0;3;749;4;0;1868
493;06 A'Studio – Ты и я (аудио);3;1;11;3127;1;0;1869
494;06 A'Studio – Я не твой (аудио);2;1;22;3934;2;0;1868
495;06 Юлия Проскурякова - Королева снежная (Аудио);5;5;17;5022;4;0;1903
496;06.04. НАИВ. Презентация альбома. Видеоприглашение. 16+;12;7;90;3869;10;4;373
497;07 A'Studio – I`ll be Around feat Mr Slan (аудио);0;0;5;822;;;1869
498;07 A'Studio – Гавань моей любви (аудио);6;3;52;6174;3;0;1869
499;07 A'Studio – Летний ливень (аудио);0;0;28;5229;;;1869
500;07 A'Studio – Любовь накрывает (аудио);0;0;8;2134;;;1871
501;07 A'Studio – Помни это (аудио);5;5;101;24890;4;0;1868
502;07 A'Studio – Птица свободы (аудио);0;0;7;1473;;;1868
503;07 A'Studio – Саулемай (аудио);7;0;42;4635;6;0;1868
504;07 A'Studio – Я не забыл (аудио);0;0;7;2079;;;1868
505;07 Несчастный случай ― Про Галю;0;1;3;943;;;1976
506;07 Юлия Проскурякова - Иду за своей мечтой (Аудио);2;3;22;4201;1;0;1903
507;08 A'Studio – Кот на крыше (аудио);1;4;20;5537;1;0;1869
508;08 A'Studio – Лето умчалось в осень (аудио);0;0;17;3079;;;1868
509;08 A'Studio – Пальто (аудио);0;1;16;3246;;;1871
510;08 A'Studio – Путь без остановок (аудио);3;0;24;1874;3;0;1868
511;08 A'Studio – Сезон дождей (аудио);2;1;18;2567;1;0;1868
512;08 A'Studio – Ты feat Mr Zied (аудио);0;0;14;1862;;;1869
513;08 A'Studio – Элегия (аудио);6;0;16;1059;5;0;1868
514;08 A'Studio – Южное солнце (аудио);7;0;49;4557;4;0;1869
515;08 A'Studio – Я верю в тебя (аудио);0;0;6;1317;;;1869
516;08 A'Studio – Я не забыл (аудио);0;2;6;1137;;;1868
517;08 Несчастный случай ― Нет-нет;0;1;13;2035;;;1976
518;08 Юлия Проскурякова - Найди меня (Аудио);5;3;29;6177;3;0;1903
519;09 A'Studio – S O S (аудио);1;0;10;2390;1;0;1868
520;09 A'Studio – Корлан Естай (аудио);1;1;80;14667;1;0;1869
521;09 A'Studio – Мой друг (аудио);6;1;64;6125;5;0;1869
522;09 A'Studio – Потанцуй со мной (аудио);1;0;23;4357;1;0;1869
523;09 A'Studio – Учкудук (аудио);6;4;76;13794;5;0;1869
524;09 Несчастный случай ― Блюз для тех, кто спит со мной;0;1;3;424;;;1976
525;09 Юлия Проскурякова - Девочка ждет любви (Аудио);5;1;14;3505;3;0;1903
526;1 Час - Прекрасная Классика - Лучшее / The Best of Classical Music;397;951;10623;1952102;188;1;1560
527;1 января — Тараканы! @ Arbat Hall: Полноприводная Акустика;8;3;161;3422;4;0;73
528;1-800-Siemensixone;0;39;211;12049;;;974
529;1. Антоха МС - Время;11;1;124;12832;7;0;1144
530;1. конф.;0;0;0;17;;;293
531;10 A'Studio – Бегу к тебе Remix (аудио);0;0;6;2019;;;1871
532;10 A'Studio – Джулия Remix (аудио);0;0;10;1559;;;1869
533;10 A'Studio – Ночь подруга танго (аудио);0;0;9;2957;;;1869
534;10 A'Studio – Попурри: Осень, Эти тёплые летние дни, Малчик пинг-понг, Сезон дождей (аудио);8;1;84;12881;7;0;1869
535;10 A'Studio – Эти тёплые летние дни Remix (аудио);1;0;6;1643;1;0;1868
536;10 Несчастный случай ― Последние деньки в раю;1;1;19;1104;;;1976
537;10 Юлия Проскурякова и Игорь Николаев - SMS (Аудио);3;2;30;6947;2;0;1903
538;10 клипов от Serebro;16;7;161;25899;10;0;2542
539;10 лет вместе - Свадьба Валерии и Иосифа;16;62;428;219254;16;0;2193
540;10 ноября Питер Зал Ожидания План Ломоносова;8;2;46;752;6;0;490
541;10-ый десантный батальон;2;0;11;457;;;298
542;100 ый концерт Ф Киркорова в Сочи;2;2;38;3146;1;0;2229
543;100-й концерт в Ялте (часть 1);3;0;23;2281;3;0;3119
544;100-й концерт в Ялте (часть 2);4;0;25;3223;4;0;3119
545;1000 лет;0;8;31;3860;;;412
546;1000 москитов;1;7;28;6476;1;0;287
547;104 x Truwer x Blud x Скриптонит - Нет выбора. OST: Конверт. (Lyric Video);806;778;15918;915211;498;74;471
548;10:0 фристайл;9;139;686;74337;7;3;206
549;11 A'Studio – Стоп, ночь Remix (аудио);0;0;4;1552;;;1868
550;11 Юлия Проскурякова и Игорь Николаев Ну зачем мы ссоримся (Аудио);1;4;16;4337;1;0;1903
551;1100;1;44;327;20290;1;0;296
552;12 A'Studio – Такие дела Remix (аудио);0;0;8;1636;;;1868
553;12 Несчастный случай ― Мясо криля;0;1;7;934;;;1976
554;12 Юлия Проскурякова и Игорь Николаев - Сегодня наш день (Аудио);1;3;16;3039;1;0;1903
555;12/21/12;0;1;5;588;;;291
556;13 Юлия Проскурякова и Игорь Николаев - Что то в этом есть (Аудио);4;5;17;3084;3;0;1903
557;13 апреля - Elizaveta в 16 тонн! Special guest: Шура Би-2. [skaiprepa];2;3;46;5787;;;1798
558;13 октября 2018 !#2Маши Большой сольный концерт !!;46;17;557;33536;31;0;219
559;143 ' INTRO;2786;1706;29447;628669;;;99
560;15 Юлия Проскурякова и Игорь Николаев - Две звезды (Аудио);2;1;6;1956;2;0;1903
561;15 лет фильму БРАТ 2 #смысловыегаллюцинации;1;0;31;2215;1;0;1281
562;"16 +. НЮША ""Певица года""!";10;3;57;8863;;;2340
563;16-ти этажка;0;1;8;433;;;1243
564;16.03 - Москва, 17.03 - С.-Петербург LOUNA LIVE!;2;0;47;5799;2;0;2199
565;16:45 (без четверти пять);0;0;0;91;;;293
566;17:05 (feat. Наадя);0;3;33;2962;;;347
567;18 A'Studio – Белая река (аудио);0;0;4;406;;;1869
568;18 и 19 мая — Би-2 с симфоническим оркестром в Москве;24;3;323;14829;19;0;486
569;18 октября премьера нового клипа !;12;4;158;2461;12;0;150
570;18+ ONLY! НОВОГОДНЕЕ ПОЗДРАВЛЕНИЕ ОТ LOUNA: CENSORED ADULT VERSION!;2;6;65;6885;2;0;2616
571;18/10/14 | Noize MC на Сахалине / Фристайл-приглос;252;87;3596;103823;151;11;1612
572;180 см. (Единочество. Часть I);0;0;6;604;;;917
573;19 августа - НОГУ СВЕЛО! на Дне города Екатеринбурга;6;1;69;1442;6;0;573
